# timestamps [seconds],pts
3818.242466,917927
3818.260609,919116
3818.295918,921430
3818.304844,922015
3818.325886,923394
3818.341786,924436
3818.350437,925003
3818.351414,925067
3818.378987,926874
3818.379627,926916
3818.388767,927515
3818.408299,928795
3818.424900,929883
3818.447163,931342
3818.464192,932458
3818.473423,933063
3818.482868,933682
3818.498814,934727
3818.509007,935395
3818.510090,935466
3818.536778,937215
3818.538075,937300
3818.559574,938709
3818.574681,939699
3818.595539,941066
3818.604344,941643
3818.605061,941690
3818.629826,943313
3818.630787,943376
3818.648152,944514
3818.670948,946008
3818.681904,946726
3818.693867,947510
3818.710636,948609
3818.720005,949223
3818.728886,949805
3818.752186,951332
3818.766087,952243
3818.767277,952321
3818.795277,954156
3818.796025,954205
3818.816014,955515
3818.834751,956743
3818.844563,957386
3818.845417,957442
3818.869587,959026
3818.870182,959065
3818.880512,959742
3818.895542,960727
3818.916493,962100
3818.928532,962889
3818.950215,964310
3818.965763,965329
3818.976155,966010
3818.983982,966523
3819.000630,967614
3819.009495,968195
3819.017567,968724
3819.034428,969829
3819.050251,970866
3819.062199,971649
3819.087132,973283
3819.103337,974345
3819.112324,974934
3819.116245,975191
3819.130100,976099
3819.139897,976741
3819.163609,978295
3819.173771,978961
3819.184590,979670
3819.207432,981167
3819.218830,981914
3819.229618,982621
3819.247486,983791
3819.282734,986101
3819.283512,986152
3819.294361,986863
3819.312168,988030
3819.322666,988718
3819.331120,989272
3819.353871,990763
3819.374531,992117
3819.396610,993564
3819.413685,994683
3819.422184,995240
3819.431553,995854
3819.443592,996643
3819.463719,997962
3819.475819,998755
3819.492802,999868
3819.502888,1000529
3819.503788,1000588
3819.520115,1001658
3819.531376,1002396
3819.553196,1003826
3819.569157,1004872
3819.590626,1006279
3819.599110,1006835
3819.599842,1006883
3819.625462,1008562
3819.642811,1009699
3819.654530,1010467
3819.668476,1011381
3819.687550,1012631
3819.699085,1013387
3819.714771,1014415
3819.732426,1015572
3819.743351,1016288
3819.765782,1017758
3819.786396,1019109
3819.794865,1019664
3819.810642,1020698
3819.827595,1021809
3819.835545,1022330
3819.855351,1023628
3819.873341,1024807
3819.882832,1025429
3819.899449,1026518
3819.916126,1027611
3819.925526,1028227
3819.943974,1029436
3819.958195,1030368
3819.989018,1032388
3819.989582,1032425
3820.011463,1033859
3820.027256,1034894
3820.035359,1035425
3820.045124,1036065
3820.062428,1037199
3820.070545,1037731
3820.080326,1038372
3820.097416,1039492
3820.106236,1040070
3820.107548,1040156
3820.126789,1041417
3820.135044,1041958
3820.145573,1042648
3820.171681,1044359
3820.188435,1045457
3820.197560,1046055
3820.198261,1046101
3820.215290,1047217
3820.223667,1047766
3820.254460,1049783
3820.255558,1049855
3820.267674,1050649
3820.288319,1052002
3820.297825,1052625
3820.306294,1053180
3820.331272,1054817
3820.332173,1054876
3820.341679,1055499
3820.369923,1057350
3820.390827,1058720
3820.399220,1059270
3820.416203,1060383
3820.430622,1061328
3820.438313,1061832
3820.461201,1063332
3820.480366,1064588
3820.492329,1065372
3820.509037,1066467
3820.517933,1067050
3820.519230,1067135
3820.545399,1068850
3820.546299,1068909
3820.557301,1069630
3820.571140,1070537
3820.581547,1071219
3820.603306,1072645
3820.618946,1073670
3820.639988,1075049
3820.649449,1075669
3820.650257,1075722
3820.675755,1077393
3820.676808,1077462
3820.693272,1078541
3820.716267,1080048
3820.726887,1080744
3820.737065,1081411
3820.753926,1082516
3820.762257,1083062
3820.774922,1083892
3820.793675,1085121
3820.802632,1085708
3820.803318,1085753
3820.819569,1086818
3820.841038,1088225
3820.850193,1088825
3820.871235,1090204
3820.887379,1091262
3820.897099,1091899
3820.906880,1092540
3820.923222,1093611
3820.932743,1094235
3820.933506,1094285
3820.950474,1095397
3820.982823,1097517
3820.994923,1098310
3821.017842,1099812
3821.034336,1100893
3821.035160,1100947
3821.046147,1101667
3821.070393,1103256
3821.071430,1103324
3821.081425,1103979
3821.098591,1105104
3821.107685,1105700
3821.117268,1106328
3821.140934,1107879
3821.141667,1107927
3821.161686,1109239
3821.185444,1110796
3821.195530,1111457
3821.206898,1112202
3821.233113,1113920
3821.260441,1115710
3821.271778,1116453
3821.282917,1117183
3821.300739,1118351
3821.308766,1118877
