# timestamps [seconds],pts
13181.147864,1407825
13181.156021,1408359
13181.163769,1408867
13181.171909,1409400
13181.179982,1409930
13181.188061,1410459
13181.195749,1410963
13181.203887,1411496
13181.211741,1412011
13181.219925,1412547
13181.227888,1413069
13181.236093,1413607
13181.243869,1414116
13181.251754,1414633
13181.259763,1415158
13181.267742,1415681
13181.275993,1416222
13181.283752,1416730
13181.291784,1417256
13181.299741,1417778
13181.307801,1418306
13181.315738,1418826
13181.324337,1419390
13181.331838,1419881
13181.340034,1420419
13181.347753,1420924
13181.355880,1421457
13181.363902,1421983
13181.372223,1422528
13181.379793,1423024
13181.387979,1423561
13181.395741,1424069
13181.403848,1424601
13181.411799,1425122
13181.420009,1425660
13181.427786,1426169
13181.435973,1426706
13181.443735,1427215
13181.451767,1427741
13181.459745,1428264
13181.467731,1428787
13181.475793,1429316
13181.483723,1429835
13181.491790,1430364
13181.499738,1430885
13181.507814,1431414
13181.515817,1431938
13181.528382,1432762
13181.535768,1433246
13181.543852,1433776
13181.551859,1434301
13181.559887,1434827
13181.567804,1435345
13181.575853,1435873
13181.583745,1436390
13181.591776,1436916
13181.599946,1437452
13181.612320,1438263
13181.615707,1438485
13181.623996,1439028
13181.631878,1439545
13181.640020,1440078
13181.647773,1440586
13181.656048,1441129
13181.663714,1441631
13181.671770,1442159
13181.679809,1442686
13181.688247,1443239
13181.695761,1443731
13181.704188,1444283
13181.711791,1444782
13181.719803,1445307
13181.727824,1445832
13181.735778,1446354
13181.743778,1446878
13181.751853,1447407
13181.759882,1447933
13181.767789,1448451
13181.775768,1448974
13181.783724,1449496
13181.791759,1450022
13181.799814,1450550
13181.807944,1451083
13181.816089,1451617
13181.823856,1452126
13181.831832,1452649
13181.840211,1453198
13181.847743,1453691
13181.855796,1454219
13181.863787,1454743
13181.871858,1455272
13181.879879,1455797
13181.887804,1456317
13181.895753,1456838
13181.903866,1457369
13181.911728,1457885
13181.919768,1458411
13181.927819,1458939
13181.935784,1459461
13181.944053,1460003
13181.951745,1460507
13181.959805,1461035
13181.968810,1461625
13181.975837,1462086
13181.983859,1462612
13181.995752,1463391
13182.003842,1463921
13182.012054,1464459
13182.019880,1464972
13182.030520,1465670
13182.035739,1466012
13182.043785,1466539
13182.051795,1467064
13182.059966,1467599
13182.067784,1468112
13182.075786,1468636
13182.083830,1469163
13182.091776,1469684
13182.099884,1470215
13182.107802,1470734
13182.115763,1471256
13182.124942,1471858
13182.131747,1472303
13182.139832,1472833
13182.154002,1473762
13182.159552,1474126
13182.163740,1474400
13182.171817,1474929
13182.179781,1475451
13182.187778,1475975
13182.195748,1476498
13182.204221,1477053
13182.216086,1477831
13182.220476,1478118
13182.227757,1478595
13182.235745,1479119
13182.243737,1479643
13182.251738,1480167
13182.263526,1480940
13182.267737,1481216
13182.275749,1481741
13182.283762,1482266
13182.291847,1482796
13182.299786,1483316
13182.307789,1483840
13182.315725,1484360
13182.323773,1484888
13182.331799,1485414
13182.339876,1485943
13182.347766,1486460
13182.355975,1486998
13182.364338,1487546
13182.371965,1488046
13182.379785,1488559
13182.388195,1489110
13182.395912,1489616
13182.404063,1490150
13182.412076,1490675
13182.420033,1491196
13182.427848,1491708
13182.435741,1492226
13182.443782,1492753
13182.451759,1493275
13182.463835,1494067
13182.471887,1494595
13182.479798,1495113
13182.488098,1495657
13182.495806,1496162
13182.503951,1496696
13182.511789,1497210
13182.519939,1497744
13182.527801,1498259
13182.535735,1498779
13182.543737,1499303
13182.551870,1499836
13182.559769,1500354
13182.568431,1500922
13182.581221,1501760
13182.585328,1502029
13182.591749,1502450
13182.599815,1502978
13182.610877,1503703
13182.615743,1504022
13182.623870,1504555
13182.631737,1505070
13182.639916,1505606
13182.647743,1506119
13182.655789,1506647
13182.663732,1507167
13182.671897,1507702
13182.679847,1508223
13182.687835,1508747
13182.695790,1509268
13182.703947,1509803
13182.711865,1510322
13182.719892,1510848
13182.727778,1511364
13182.735761,1511888
13182.743848,1512418
13182.751910,1512946
13182.759740,1513459
13182.767767,1513985
13182.775787,1514511
13182.785703,1515160
13182.791830,1515562
13182.799754,1516081
13182.807794,1516608
13182.815832,1517135
13182.823797,1517657
13182.831782,1518180
13182.839931,1518714
13182.847754,1519227
13182.856000,1519767
13182.867136,1520497
13182.871798,1520803
13182.879768,1521325
13182.887956,1521862
13182.895767,1522374
13182.904048,1522916
13182.911811,1523425
13182.919851,1523952
13182.931806,1524735
13182.939847,1525262
13182.947790,1525783
13182.955830,1526310
13182.963763,1526830
13182.971782,1527355
13182.980755,1527943
13182.987798,1528405
13182.995793,1528929
13183.003858,1529457
13183.011764,1529975
13183.019787,1530501
13183.027828,1531028
13183.036013,1531565
13183.043971,1532086
13183.051875,1532604
13183.059847,1533127
13183.068031,1533663
13183.076155,1534195
13183.087487,1534938
13183.091763,1535218
13183.099722,1535740
13183.107776,1536268
13183.115793,1536793
13183.140589,1538418
13183.145005,1538707
13183.147774,1538889
13183.155914,1539422
13183.163826,1539941
13183.171770,1540461
